"","ID","Long","Lat","Year","Month","Origin","Surface","Species","Abundance","Density","bathymetry","substrat","chl_mean","nppv_mean","o2_mean","o2_cv","o2_perc_25","temp_mean","temp_cv","temp_perc_90","sali_mean","sali_cv","sali_tresh_10","sali_perc_90","wave_mean"
"688","2009_1_BEME_4",-3.95,47.83,2009,11,"ORHAGO",0.009036,"Merlangius merlangus",13,14.3868968570164,-18.448055267334,"6",1.34728538990021,40.5619087219238,100.875564575195,2.57372856140137,98.4354095458984,13.2932415008545,12.9455595016479,16.0677947998047,34.9085121154785,0.912856757640839,0,35.2742652893066,"2"
"697","2009_1_BAJA_5",-3.84,47.73,2009,11,"ORHAGO",0.018368,"Merlangius merlangus",3,1.63327526132404,-37.4833335876465,"6",1.18931865692139,37.2223091125488,98.6118850708008,3.25781726837158,95.8263168334961,12.1545572280884,9.52975749969482,14.1218776702881,35.0530548095703,0.592194795608521,0,35.2983322143555,"3"
"708","2009_1_BAJA_2",-3.8,47.7,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",5,2.69978401727862,-49.2099990844727,"6",1.18562185764313,38.9330215454102,98.5858001708984,3.46446776390076,95.7072219848633,12.0749111175537,8.66938209533691,13.799708366394,35.0663795471191,0.551906049251556,0,35.2991790771484,"3"
"7112","2009_1_MEKY_6",-3.88,47.68,2009,11,"ORHAGO",0.018668,"Merlangius merlangus",9,4.82108420827084,-46.906665802002,"4",0.95124739408493,30.4936122894287,95.9598922729492,4.2349967956543,92.6445922851562,11.0010356903076,4.92223310470581,11.9465293884277,35.192024230957,0.368220597505569,0,35.3319358825684,"3"
"7210","2009_1_DUME_15",-2.63,47.45,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",19,10.2591792656587,-12.1322221755981,"6",10.191014289856,65.3248519897461,112.343971252441,6.51294279098511,106.519309997559,16.1816425323486,12.2798671722412,18.6915435791016,31.7136669158936,3.03347301483154,0,33.001579284668,"3"
"737","2009_1_COMP_11",-2.73,47.32,2009,11,"ORHAGO",0.00874,"Merlangius merlangus",1,1.1441647597254,-29.6100006103516,"6",7.54745864868164,147.069869995117,111.328826904297,6.53264570236206,106.82405090332,13.9163589477539,12.2104616165161,16.0384712219238,34.3409576416016,0.962931454181671,0,34.736400604248,"3"
"748","2009_1_BADU_10",-2.85,47.28,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",1,0.54218173931902,-35.75,"4",4.8757176399231,146.148330688477,106.158676147461,5.73476028442383,101.1357421875,12.6267185211182,9.15221214294434,14.2070751190186,34.8301429748535,0.614786982536316,0,35.0851554870605,"3"
"758","2009_1_BADU_9",-2.84,47.28,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",1,0.54218173931902,-39.7799987792969,"4",5.22659015655518,154.711349487305,107.22590637207,5.76104116439819,102.411674499512,12.9087619781494,9.73016452789307,14.5700054168701,34.6991920471191,0.735365509986877,0,35.0053329467773,"3"
"767","2009_1_PTCR_13",-2.55,47.27,2009,11,"ORHAGO",0.009036,"Merlangius merlangus",2,2.21336874723329,-16.4895362854004,"6",9.04462814331055,109.055633544922,113.028312683105,7.93348789215088,107.172592163086,15.4551239013672,12.4924478530884,17.5649337768555,33.1151123046875,2.02731609344482,0,34.0191879272461,"3"
"777","2009_1_ANPI_8",-2.92,47.23,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-42.4533348083496,"5",3.72391057014465,116.061149597168,103.265563964844,5.51816892623901,98.2270965576172,11.9365854263306,7.69102716445923,13.3114042282104,35.1268424987793,0.318332582712173,0,35.2582015991211,"3"
"787","2009_1_CAPE_7",-2.81,47.22,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",1,0.539956803455724,-39.114444732666,"5",4.4460883140564,140.749374389648,105.659042358398,5.25790214538574,101.496337890625,12.5689582824707,9.69953060150146,14.3004522323608,34.9816246032715,0.466651678085327,0,35.1799774169922,"3"
"796","2009_1_CHEV_81",-1.47,46.27,2009,11,"ORHAGO",0.008888,"Merlangius merlangus",0,0,-27.4571762084961,"6",3.87035536766052,142.687713623047,107.178916931152,1.55745577812195,106.220886230469,19.2746505737305,12.0088663101196,21.7663402557373,32.5085868835449,1.04320788383484,0,32.9995307922363,"3"
"806","2009_1_NFIL_82",-1.44,46.29,2009,11,"ORHAGO",0.00896,"Merlangius merlangus",0,0,-20.3533325195312,"6",3.88098382949829,146.916305541992,107.357772827148,1.59415006637573,106.357902526855,19.5025978088379,12.2402372360229,22.0448741912842,32.282283782959,1.03299283981323,0,32.7816619873047,"3"
"8112","2009_1_SSMA_24",-2.21,46.23,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",0,0,-40.5922203063965,"4",0.603701531887054,16.0036697387695,94.9696960449219,3.63941550254822,92.4154663085938,12.0066833496094,6.035888671875,12.9094905853271,35.1914482116699,0.216241344809532,0,35.3048667907715,"3"
"826","2009_1_ESPA_47",-1.87,46.23,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",0,0,-37.4222221374512,"4",1.72064137458801,52.8456039428711,97.5007019042969,2.83399677276611,95.3219985961914,12.4938592910767,7.8176474571228,14.0595188140869,34.9249420166016,0.519880294799805,0,35.1394882202148,"3"
"835","2009_1_VP55_28",-2.12,46.16,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-49.0533332824707,"5",0.72203141450882,20.9563159942627,95.1424865722656,3.71173977851868,92.2421340942383,11.982720375061,5.63435983657837,12.8304643630981,35.2080078125,0.183821097016335,0,35.3006019592285,"3"
"845","2009_1_CHPA_80",-1.27,46.08,2009,11,"ORHAGO",0.008812,"Merlangius merlangus",6,6.80889695869269,-24.3600006103516,"4",3.59309029579163,119.929145812988,105.948341369629,1.24268090724945,105.173454284668,18.6908016204834,11.151798248291,21.1750068664551,32.827449798584,1.62608361244202,0,33.4988021850586,"3"
"855","2009_1_LONG_76",-1.29,46.05,2009,11,"ORHAGO",0.00896,"Merlangius merlangus",1,1.11607142857143,-16.3555564880371,"5",3.59309029579163,119.929145812988,105.948341369629,1.24268090724945,105.173454284668,18.6908016204834,11.151798248291,21.1750068664551,32.827449798584,1.62608361244202,0,33.4988021850586,"3"
"865","2009_1_SABL_77",-1.18,45.96,2009,11,"ORHAGO",0.00896,"Merlangius merlangus",1,1.11607142857143,-5.09999990463257,"6",3.8469672203064,168.565567016602,107.451019287109,1.92789244651794,106.495018005371,19.9100494384766,11.3550367355347,22.3030014038086,32.5064544677734,1.97932958602905,0,33.3325996398926,"1"
"875","2009_1_VPNO_42",-1.72,45.78,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",8,4.31965442764579,-49.8822212219238,"6",0.645499050617218,21.4660377502441,94.790412902832,4.59833335876465,91.5433883666992,12.1831865310669,3.73665714263916,12.8413143157959,35.3843612670898,0.168578326702118,0,35.4564666748047,"3"
"885","2009_1_LEBI_43",-1.55,45.78,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",17,9.14371772805508,-36.3144454956055,"4",1.36185705661774,45.432788848877,97.8186264038086,4.58575344085693,94.7556762695312,12.7881488800049,6.06957721710205,13.8864736557007,35.1786079406738,0.393176734447479,0,35.2947998046875,"3"
"895","2009_1_PETR_70",-1.33,45.73,2009,11,"ORHAGO",0.018,"Merlangius merlangus",2,1.11111111111111,-13.4066667556763,"5",3.06372427940369,106.686676025391,103.471694946289,3.85521793365479,100.847663879395,15.7356939315796,15.1783504486084,19.1237335205078,32.4942054748535,3.21621227264404,0,33.487003326416,"3"
"905","2009_1_LEBO_73",-1.39,45.63,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",1,0.537865748709122,-20.1744441986084,"5",2.09101176261902,74.1701278686523,101.553764343262,3.49363708496094,99.1785659790039,14.0821781158447,10.3026132583618,16.2656059265137,34.355167388916,1.29179382324219,0,34.8133926391602,"3"
"9110","2009_1_GALA_72",-1.53,45.61,2009,11,"ORHAGO",0.018368,"Merlangius merlangus",0,0,-39.0144462585449,"5",1.21137225627899,42.8455963134766,97.4970550537109,4.43338394165039,94.6494750976562,12.541802406311,4.88280630111694,13.4010047912598,35.2011680603027,0.266139835119247,0,35.2953567504883,"3"
"925","2009_1_BBXA_74",-1.45,45.57,2009,11,"ORHAGO",0.018964,"Merlangius merlangus",3,1.58194473739717,-33.0366668701172,"6",1.40173256397247,51.4099273681641,98.8640747070312,3.49416971206665,96.4221572875977,12.9786338806152,7.11714506149292,14.3503446578979,35.0476112365723,0.433791816234589,0,35.1871337890625,"3"
"935","2009_1_LEBO_71",-1.37,45.59,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",4,2.15146299483649,-20.296667098999,"5",1.65982902050018,60.7177391052246,101.493309020996,3.18617296218872,99.2880783081055,14.1777639389038,11.3127517700195,16.6844902038574,34.5344123840332,1.0268520116806,0,34.8607330322266,"3"
"944","2009_1_GALA_69",-1.53,45.56,2009,11,"ORHAGO",0.018668,"Merlangius merlangus",2,1.07135204628241,-38.8144416809082,"5",1.01325643062592,35.6703872680664,96.8521270751953,4.27094125747681,94.1984939575195,12.44690990448,4.45927000045776,13.2130489349365,35.2146415710449,0.243328005075455,0,35.3054466247559,"3"
"963","2009_1_BBXA_68",-1.42,45.54,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",15,8.09935205183585,-33.8466682434082,"6",1.11033809185028,39.7249946594238,97.8488998413086,3.19995903968811,95.5176010131836,12.9053916931152,6.84174633026123,14.1768856048584,35.059139251709,0.359237372875214,0,35.1796646118164,"3"
"974","2009_1_CHAU_38",-1.55,45.48,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",1,0.54218173931902,-42.6611099243164,"4",0.696196973323822,23.8282032012939,95.4950103759766,4.39338159561157,92.8651809692383,12.254469871521,3.36322426795959,12.819803237915,35.2690505981445,0.193563848733902,0,35.3518905639648,"3"
"983","2009_1_VPSU_37",-1.28,45.43,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",4,2.15146299483649,-26.8666667938232,"6",0.951715052127838,26.6922550201416,98.8787689208984,2.98912525177002,97.0410842895508,14.4583234786987,12.4626445770264,17.0249557495117,34.4321022033691,1.2447829246521,0,34.8263969421387,"3"
"993","2009_1_NREQ_36",-1.34,45.4,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",7,3.76506024096386,-31.9433326721191,"6",0.743109166622162,19.6139545440674,96.8272705078125,2.70751404762268,95.0484848022461,13.3826351165771,9.96269130706787,15.388822555542,34.9660797119141,0.4753238260746,0,35.1200637817383,"3"
"1003","2009_1_50HO_53",-1.49,45.27,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-47.5099983215332,"4",0.446476370096207,13.9171276092529,94.2632522583008,4.14659070968628,91.5352935791016,12.2846345901489,3.2229118347168,12.8421421051025,35.2797698974609,0.111787959933281,0,35.3218002319336,"3"
"1018","2009_1_50HO_52",-1.49,45.22,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-47.8400001525879,"4",0.425766557455063,12.9262418746948,94.0679016113281,4.13939332962036,91.3342819213867,12.2870197296143,3.19808077812195,12.8380098342896,35.2863731384277,0.101924054324627,0,35.3278007507324,"3"
"1024","2009_1_CA20_64",-1.28,45.1,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",0,0,-25.4499988555908,"4",2.57731294631958,101.530059814453,105.201950073242,4.14728546142578,101.97989654541,15.44739818573,14.0746450424194,18.4982624053955,34.4634323120117,1.08174061775208,0,34.8564834594727,"3"
"1033","2009_1_CA20_67",-1.29,45.05,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",0,0,-25.8055553436279,"4",2.64383411407471,105.129051208496,105.937995910645,4.26935052871704,102.598854064941,15.5171728134155,13.9395780563354,18.5519275665283,34.4969787597656,1.0515810251236,0,34.8879089355469,"3"
"1042","2009_1_LABA_65",-1.29,44.92,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",0,0,-23.5766658782959,"4",2.51252579689026,103.317642211914,107.572647094727,4.77499723434448,103.75691986084,15.986722946167,13.3117733001709,18.9103507995605,34.4623870849609,1.10938215255737,0,34.8949317932129,"3"
"1052","2009_1_LABA_62",-1.29,44.88,2009,11,"ORHAGO",0.01874,"Merlangius merlangus",0,0,-23.2822227478027,"4",2.46510434150696,100.820739746094,107.41104888916,4.84344005584717,103.565483093262,15.995322227478,13.2360153198242,18.8915939331055,34.4109840393066,1.17061185836792,0,34.8627319335938,"3"
"1062","2009_1_6NBA_63",-1.37,44.85,2009,11,"ORHAGO",0.01874,"Merlangius merlangus",0,0,-32.4266662597656,"4",1.05027186870575,25.5165500640869,98.5345611572266,3.31728720664978,96.1805953979492,13.9616460800171,11.3967657089233,16.3920936584473,34.8646087646484,0.67039966583252,0,35.0875778198242,"3"
"1073","2009_1_6NBA_66",-1.37,44.81,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",0,0,-31.0699996948242,"4",0.847267746925354,17.6057205200195,97.8684768676758,3.37061071395874,95.5633316040039,13.9748821258545,11.0217485427856,16.285758972168,34.7787132263184,0.798240721225739,0,35.0420417785645,"3"
"1082","2009_1_HOUL_56",-1.45,44.73,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-46.243335723877,"4",0.468231767416,8.84396171569824,94.0236740112305,2.90910530090332,92.2892608642578,12.6594476699829,5.48530101776123,13.7953014373779,35.200439453125,0.238416999578476,0,35.2909469604492,"3"
"1092","2009_1_FERR_57",-1.36,44.66,2009,11,"ORHAGO",0.01852,"Merlangius merlangus",0,0,-33.2933349609375,"4",0.481840699911118,8.77688407897949,96.2982940673828,3.23736882209778,94.3764038085938,13.8342523574829,9.01503753662109,15.8266296386719,34.7166328430176,0.812077045440674,0,35.0107307434082,"3"
"1102","2009_1_FERR_60",-1.36,44.6,2009,11,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-37.4955558776855,"4",0.449053436517715,8.09320831298828,95.7526779174805,2.96076321601868,93.8671264648438,13.6247320175171,8.00314807891846,15.3909797668457,34.7934494018555,0.833328604698181,0,35.0886878967285,"3"
"1117","2009_1_CCEL_58",-1.32,44.44,2009,11,"ORHAGO",0.018444,"Merlangius merlangus",0,0,-32.4333343505859,"4",0.424653887748718,9.71220207214355,96.9685516357422,2.61961579322815,95.3012466430664,14.3202333450317,9.69260215759277,16.3599987030029,34.7404136657715,1.08357799053192,0,35.1202011108398,"3"
"1123","2009_1_CCEL_59",-1.33,44.4,2009,11,"ORHAGO",0.017924,"Merlangius merlangus",0,0,-30.906665802002,"4",0.445847034454346,10.6876153945923,97.5804595947266,2.62750124931335,96.0281219482422,14.6025218963623,10.1647853851318,16.7009334564209,34.6624565124512,1.18783605098724,0,35.0904693603516,"3"
"1133","2009_1_THER_84",-2.43,47.08,2009,12,"ORHAGO",0.018592,"Merlangius merlangus",0,0,-21.3899993896484,"4",3.55976366996765,101.773384094238,104.237449645996,2.52264356613159,102.671058654785,16.3924369812012,11.6014623641968,18.3362083435059,34.509880065918,0.860124468803406,0,34.9511985778809,"3"
"1142","2009_1_YATC_88",-2.05,46.55,2009,12,"ORHAGO",0.018592,"Merlangius merlangus",1,0.537865748709122,-29.4855556488037,"2",1.64418542385101,36.531005859375,96.5948638916016,3.09479999542236,94.5301132202148,13.1546335220337,9.93397426605225,15.0000972747803,34.665699005127,0.845931649208069,0,35.0073318481445,"3"
"1152","2009_1_YATC_91",-2.05,46.51,2009,12,"ORHAGO",0.018668,"Merlangius merlangus",0,0,-32.4966659545898,"4",1.55213415622711,35.1557998657227,96.7729110717773,3.2392110824585,94.5000839233398,12.8660945892334,9.71067333221436,14.7396078109741,34.8229179382324,0.599328577518463,0,35.074535369873,"3"
"1162","2009_1_PEFO_89",-1.88,46.42,2009,12,"ORHAGO",0.018668,"Merlangius merlangus",3,1.60702806942361,-24.6466674804688,"4",2.70017886161804,65.8271179199219,99.5571975708008,3.29332447052002,96.9811859130859,14.5958948135376,11.2140226364136,16.976879119873,34.1589202880859,1.05965209007263,0,34.6111297607422,"3"
"1172","2009_1_FOME_93",-1.98,46.32,2009,12,"ORHAGO",0.01852,"Merlangius merlangus",0,0,-34.8766670227051,"5",1.64648032188416,45.2943000793457,97.4260406494141,3.05584216117859,95.2435455322266,12.7834215164185,9.15916156768799,14.5439395904541,34.838695526123,0.439422398805618,0,35.0329971313477,"3"
"1182","2009_1_FOME_90",-1.93,46.29,2009,12,"ORHAGO",0.017704,"Merlangius merlangus",5,2.82422051513782,-37.129997253418,"5",1.69850206375122,49.0393028259277,97.342903137207,2.93972969055176,95.2791519165039,12.5650281906128,8.27042961120605,14.1688776016235,34.9246788024902,0.422878414392471,0,35.0978012084961,"3"
"1202","2009_1_6693_30",-1.0124,45.5727,2009,8,"NURSE",0.003465,"Merlangius merlangus",0,0,-10.0269050598145,"5",6.4120306968689,112.854278564453,108.840911865234,2.6175377368927,106.894248962402,18.8608512878418,12.932487487793,21.9125347137451,26.6218566894531,8.88390064239502,0.666666686534882,28.7984008789062,"1"
"1214","2009_1_6695_32",-0.9377,45.5227,2009,8,"NURSE",0.004089,"Merlangius merlangus",0,0,-9.88000011444092,"5",10.8098630905151,41.2841529846191,110.05689239502,3.45812010765076,107.306999206543,20.2224063873291,12.6258792877197,23.3372001647949,17.6426753997803,19.0372219085693,2,21.5235996246338,"1"
"1222","2009_1_6694_31",-0.9156,45.5322,2009,8,"NURSE",0.003891,"Merlangius merlangus",0,0,-10.5902080535889,"5",10.8098630905151,41.2841529846191,110.05689239502,3.45812010765076,107.306999206543,20.2224063873291,12.6258792877197,23.3372001647949,17.6426753997803,19.0372219085693,2,21.5235996246338,"1"
"1232","2009_1_6696_33",-0.9149,45.5017,2009,8,"NURSE",0.004356,"Merlangius merlangus",0,0,-6.07999992370605,"5",10.8098630905151,41.2841529846191,110.05689239502,3.45812010765076,107.306999206543,20.2224063873291,12.6258792877197,23.3372001647949,17.6426753997803,19.0372219085693,2,21.5235996246338,"1"
"1242","60729340",-3.52895,47.78685,2009,9,"DCE",0.101461846913145,"Merlangius merlangus",0,0,-4.84523820877075,"5",2.40626668930054,91.7038650512695,106.220626831055,2.24398255348206,104.594062805176,15.815299987793,12.5427646636963,18.3063182830811,34.3827514648438,1.36323094367981,0,34.9306411743164,"3"
"1312","60733158",-3.531525,47.7789,2009,10,"DCE",0.1192262328664,"Merlangius merlangus",0,0,-4.84523820877075,"5",2.40626668930054,91.7038650512695,106.220626831055,2.24398255348206,104.594062805176,15.815299987793,12.5427646636963,18.3063182830811,34.3827514648438,1.36323094367981,0,34.9306411743164,"3"
"1391","60729894",-0.99009165,45.54325,2009,11,"DCE",0.446801704998875,"Merlangius merlangus",0,0,-15.260555267334,"5",7.51148891448975,94.9617462158203,109.144905090332,2.82768321037292,106.997436523438,19.2012386322021,12.8558359146118,22.2686996459961,24.3770618438721,11.42223072052,1,26.979700088501,"1"
"140","60735706",-0.995525,45.536045,2009,11,"DCE",0.395337870417062,"Merlangius merlangus",0,0,-8.51333332061768,"5",8.07374382019043,81.2323150634766,109.312629699707,2.97978019714355,107.01309967041,19.3752422332764,12.7623643875122,22.4378681182861,23.1202926635742,12.9047021865845,1.20000004768372,25.9665985107422,"1"
"1411","60731335",-0.93091665,45.534425,2009,11,"DCE",0.275086911847891,"Merlangius merlangus",1,3.63521475188522,-9.88000011444092,"5",10.8098630905151,41.2841529846191,110.05689239502,3.45812010765076,107.306999206543,20.2224063873291,12.6258792877197,23.3372001647949,17.6426753997803,19.0372219085693,2,21.5235996246338,"1"
"1421","60727959",-0.90085,45.49517,2009,11,"DCE",0.401749265184595,"Merlangius merlangus",0,0,-7.22666645050049,"5",10.8098630905151,41.2841529846191,110.05689239502,3.45812010765076,107.306999206543,20.2224063873291,12.6258792877197,23.3372001647949,17.6426753997803,19.0372219085693,2,21.5235996246338,"1"
"1431","60734255",-0.86275835,45.4885,2009,11,"DCE",0.491921275045922,"Merlangius merlangus",0,0,-7.53681659698486,"5",12.3656282424927,46.1930770874023,112.451705932617,3.9721896648407,109.13256072998,20.7879028320312,12.0358171463013,23.7908000946045,13.4895887374878,30.5160007476807,40.6666679382324,17.3097991943359,"1"
"1441","60729830",-0.832825,45.4422,2009,11,"DCE",0.397686506903087,"Merlangius merlangus",0,0,-4.71000003814697,"5",15.4771585464478,56.010929107666,117.241333007812,5.000328540802,112.783683776855,21.9188957214355,10.8556938171387,24.6979999542236,5.18341398239136,53.4735565185547,118,8.88219928741455,"1"
"1451","60733206",-0.87145835,45.404465,2009,11,"DCE",0.528129268147785,"Merlangius merlangus",2,3.78695164351381,-4.55999994277954,"5",13.9214334487915,51.1021308898926,114.846580505371,4.48627233505249,110.958168029785,21.3534145355225,11.4457406997681,24.2444114685059,9.33639430999756,41.9950714111328,79.3343200683594,13.0958919525146,"1"
"67108","2009_1_6754_89",-2.5418,47.5005,2009,9,"NURSE",0.004377,"Merlangius merlangus",5,11.4233493260224,-2.44880342483521,"6",10.4145784378052,46.1733551025391,111.456153869629,6.53064441680908,105.456550598145,16.8745727539062,11.8168296813965,19.308837890625,30.0614471435547,3.33721542358398,0,31.5336894989014,"3"
"6710.1","60730668",-2.5259915,47.504075,2009,9,"DCE",0.356761750278533,"Merlangius merlangus",2,5.60598213916864,-1.60902774333954,"6",10.4145784378052,46.1733551025391,111.456153869629,6.53064441680908,105.456550598145,16.8745727539062,11.8168296813965,19.308837890625,30.0614471435547,3.33721542358398,0,31.5336894989014,"3"
"689011","60736974",-2.505925,47.50563,2009,9,"DCE",0.229992957299677,"Merlangius merlangus",23,100.003062137383,-1.18898808956146,"3",10.4890985488892,39.7896156311035,111.160217285156,6.53654479980469,105.10230255127,17.1055450439453,11.662486076355,19.5146007537842,29.5107154846191,3.43846154212952,0,31.0443992614746,"2"
"70705","60733260",-2.468625,47.500885,2009,9,"DCE",0.29433359021761,"Merlangius merlangus",30,101.925165856266,-1.58333337306976,"6",10.2775297164917,50.0556678771973,112.094284057617,7.07042741775513,106.063102722168,16.6982116699219,11.9000368118286,19.000862121582,30.4111785888672,3.21046447753906,0,31.8580074310303,"1"
"6710.2","2009_1_6771_106",-2.5632,47.4747,2009,9,"NURSE",0.00414,"Merlangius merlangus",1,2.41545893719807,-5.0377779006958,"6",10.4145784378052,46.1733551025391,111.456153869629,6.53064441680908,105.456550598145,16.8745727539062,11.8168296813965,19.308837890625,30.0614471435547,3.33721542358398,0,31.5336894989014,"3"
"6890.111","2009_1_6767_102",-2.5214,47.4784,2009,9,"NURSE",0.003981,"Merlangius merlangus",3,7.53579502637528,-3.55039668083191,"6",10.4890985488892,39.7896156311035,111.160217285156,6.53654479980469,105.10230255127,17.1055450439453,11.662486076355,19.5146007537842,29.5107154846191,3.43846154212952,0,31.0443992614746,"3"
"6890.29","2009_1_6764_99",-2.5358,47.4463,2009,9,"NURSE",0.003948,"Merlangius merlangus",0,0,-5.70816802978516,"2",10.4890985488892,39.7896156311035,111.160217285156,6.53654479980469,105.10230255127,17.1055450439453,11.662486076355,19.5146007537842,29.5107154846191,3.43846154212952,0,31.0443992614746,"3"
"146353","60731630",-1.15645,46.29217,2009,9,"DCE",0.469468760511829,"Merlangius merlangus",4,8.52026873021132,-3.63167381286621,"6",3.13103818893433,123.213111877441,106.673004150391,1.58124816417694,105.599395751953,20.2397003173828,12.2313108444214,22.812801361084,32.1502380371094,0.965890645980835,0,32.5531997680664,"1"
"14635.11","60729890",-1.1865585,46.266285,2009,9,"DCE",0.324964762771137,"Merlangius merlangus",0,0,-1.47486114501953,"5",3.13103818893433,123.213111877441,106.673004150391,1.58124816417694,105.599395751953,20.2397003173828,12.2313108444214,22.812801361084,32.1502380371094,0.965890645980835,0,32.5531997680664,"1"
"148151","60729442",-1.1693415,46.2747,2009,9,"DCE",0.289760622090246,"Merlangius merlangus",21,72.4736158022865,-3.17111110687256,"6",3.37343120574951,140.208923339844,106.753440856934,1.55454611778259,105.73405456543,20.0205478668213,11.9689836502075,22.523021697998,32.4013481140137,1.08866035938263,0,32.8578224182129,"1"
"14815.1","60736419",-1.1815835,46.26187,2009,9,"DCE",0.322036999919506,"Merlangius merlangus",0,0,-1.1433333158493,"6",3.37343120574951,140.208923339844,106.753440856934,1.55454611778259,105.73405456543,20.0205478668213,11.9689836502075,22.523021697998,32.4013481140137,1.08866035938263,0,32.8578224182129,"1"
"8693","60733101",-2.04406666666667,47.30285,2009,9,"DCE",0.416919410803855,"Merlangius merlangus",0,0,-2.7732310295105,"4",12.9098978042603,46.9445610046387,121.220283508301,6.91258573532104,115.583679199219,18.9853935241699,11.5193948745728,21.4121398925781,30.040678024292,5.1902322769165,0,31.7016410827637,"1"
"8693.11","60730630",-2.022842,47.297775,2009,9,"DCE",0.379971675502043,"Merlangius merlangus",0,0,-2.00831508636475,"4",12.9098978042603,46.9445610046387,121.220283508301,6.91258573532104,115.583679199219,18.9853935241699,11.5193948745728,21.4121398925781,30.040678024292,5.1902322769165,0,31.7016410827637,"1"
"90531","60734314",-1.99175,47.2932,2009,9,"DCE",0.379413617230747,"Merlangius merlangus",1,2.6356460458609,-1.41592264175415,"4",12.4132242202759,52.0027313232422,121.499099731445,6.98073101043701,115.908401489258,19.1011867523193,11.4785318374634,21.6274013519287,32.352180480957,2.99762511253357,0,33.3788032531738,"1"
"201992","60736823",-0.5476583,45.024925,2009,9,"DCE",0.0921175991630862,"Merlangius merlangus",0,0,-2.22758841514587,"6",15.4771585464478,56.010929107666,117.241333007812,5.000328540802,112.783683776855,21.9188957214355,10.8556938171387,24.6979999542236,5.18341398239136,53.4735565185547,118,8.88219928741455,"1"
"200202","60735378",-0.780308333333333,45.4151666666667,2009,11,"DCE",0.448135888219922,"Merlangius merlangus",0,0,-3.5673611164093,"5",15.4771585464478,56.010929107666,117.241333007812,5.000328540802,112.783683776855,21.9188957214355,10.8556938171387,24.6979999542236,5.18341398239136,53.4735565185547,118,8.88219928741455,"1"
"507111","60733807",-3.3084,47.760485,2009,10,"DCE",0.142675378112106,"Merlangius merlangus",0,0,-1.62847220897675,"6",2.6305468082428,98.8464660644531,107.840972900391,1.97025203704834,106.41983795166,16.9235706329346,12.1030731201172,19.4601249694824,34.0926628112793,1.64764618873596,0,34.7330894470215,"3"
"1642911","60730491",-1.0942415,45.973065,2009,10,"DCE",0.199714179974098,"Merlangius merlangus",1,5.00715572689779,-1.04999995231628,"6",4.14363765716553,172.328506469727,107.163291931152,2.01945829391479,105.926803588867,20.0477867126465,11.3965034484863,22.4889106750488,31.8609828948975,2.92419767379761,0.0487804859876633,32.9103050231934,"1"
"1911712","60731350",-1.0496085,45.555925,2009,11,"DCE",0.396983006182359,"Merlangius merlangus",0,0,-6.31408739089966,"5",6.14342927932739,114.935829162598,108.772773742676,2.58851337432861,106.850486755371,18.7776584625244,12.9240779876709,21.819034576416,27.1158695220947,8.35597133636475,0.600000023841858,29.2012004852295,"2"
"1857611","2009_1_6699_36",-1.1341,45.653,2009,8,"NURSE",0.004074,"Merlangius merlangus",0,0,-13.2158336639404,"5",3.23890113830566,118.699829101562,108.08617401123,2.45734405517578,106.225357055664,17.8777675628662,12.6109914779663,20.7548732757568,32.0125350952148,3.40196824073792,0,33.2169914245605,"3"
"65351","60730579",-2.4336335,47.496915,2009,9,"DCE",0.210922739100861,"Merlangius merlangus",30,142.232175287911,-5,"6",10.2775297164917,50.0556678771973,112.094284057617,7.07042741775513,106.063102722168,16.6982116699219,11.9000368118286,19.000862121582,30.4111785888672,3.21046447753906,0,31.8580074310303,"1"
"142801","60735333",-1.120092,46.320635,2009,9,"DCE",0.203440892883061,"Merlangius merlangus",8,39.3234609159844,-2.50462961196899,"6",3.37343120574951,140.208923339844,106.753440856934,1.55454611778259,105.73405456543,20.0205478668213,11.9689836502075,22.523021697998,32.4013481140137,1.08866035938263,0,32.8578224182129,"1"
