"","ID","Long","Lat","Year","Month","Origin","Surface","Species","Abundance","Density","bathymetry","substrat","chl_mean","nppv_mean","o2_mean","o2_cv","o2_perc_25","temp_mean","temp_cv","temp_perc_90","sali_mean","sali_cv","sali_tresh_10","sali_perc_90","wave_mean"
"477","SPA07",-1.25155,46.12119,2007,9,"SOLPER",0.002369,"Solea solea",58,244.829041789785,-13.3900003433228,"6",3.55968475341797,125.381927490234,104.034606933594,1.82395613193512,102.665870666504,19.2717247009277,7.481849193573,20.857271194458,32.3716926574707,1.02152836322784,0,32.8452682495117,"3"
"488","SPA08",-1.21927,46.12248,2007,9,"SOLPER",0.001061,"Solea solea",0,0,-8.03222179412842,"6",3.70851612091064,138.539794921875,104.431938171387,1.92470991611481,102.990440368652,19.3969230651855,7.45596694946289,20.9995155334473,32.3233337402344,0.997783720493317,0,32.7919120788574,"3"
"498","SPA21",-1.31508,46.0837,2007,9,"SOLPER",0.000729,"Solea solea",8,109.739368998628,-28.216667175293,"6",3.44532060623169,103.072090148926,103.518013000488,1.6225688457489,102.312644958496,18.8403701782227,7.72345781326294,20.329137802124,32.3949775695801,1.24347043037415,0,32.9914016723633,"3"
"508","SPA22",-1.28187,46.08452,2007,9,"SOLPER",0.001088,"Solea solea",13,119.485294117647,-24.3600006103516,"4",3.52039337158203,108.939125061035,103.740158081055,1.69090938568115,102.462562561035,19.0005493164062,7.62021160125732,20.5166721343994,32.3773651123047,1.18004965782166,0,32.9522018432617,"3"
"5112","SPA23",-1.25013,46.08553,2007,9,"SOLPER",0.002372,"Solea solea",3,12.6475548060708,-17.1399993896484,"6",3.59546780586243,114.806419372559,103.962310791016,1.75925123691559,102.612480163574,19.1607284545898,7.51696681976318,20.7042064666748,32.359748840332,1.11662912368774,0,32.9130020141602,"3"
"529","SPA24",-1.21728,46.08632,2007,9,"SOLPER",0.001603,"Solea solea",13,81.0979413599501,-11.9866666793823,"6",3.73237133026123,131.489486694336,104.383743286133,1.88157367706299,102.95484161377,19.322925567627,7.47937870025635,20.8974723815918,32.3153686523438,1.06118404865265,0,32.8370666503906,"3"
"538","SPA25",-1.1852,46.08783,2007,9,"SOLPER",0.002079,"Solea solea",0,0,-9.0600004196167,"6",3.86927461624146,148.172546386719,104.805168151855,2.0038959980011,103.297210693359,19.4851245880127,7.44179010391235,21.0907382965088,32.2709884643555,1.00573885440826,0,32.7611312866211,"3"
"547","SPA27",-1.15122,46.0703,2007,9,"SOLPER",0.001833,"Solea solea",3,16.366612111293,-3.10249996185303,"6",4.00617456436157,164.855194091797,105.226585388184,2.12621521949768,103.63956451416,19.6473178863525,7.40420293807983,21.2840003967285,32.2266120910645,0.950295031070709,0,32.6851997375488,"3"
"568","SPA32",-1.27988,46.04897,2007,9,"SOLPER",0.00167,"Solea solea",7,41.9161676646707,-16.3555564880371,"5",3.52039337158203,108.939125061035,103.740158081055,1.69090938568115,102.462562561035,19.0005493164062,7.62021160125732,20.5166721343994,32.3773651123047,1.18004965782166,0,32.9522018432617,"3"
"578","SPA33",-1.24743,46.04989,2007,9,"SOLPER",0.001032,"Solea solea",86,833.333333333333,-15.8066663742065,"4",3.59546685218811,114.806396484375,103.962310791016,1.75925123691559,102.612480163574,19.1607284545898,7.51696681976318,20.7042064666748,32.359748840332,1.11662983894348,0,32.9129981994629,"3"
"588","SPA29",-1.21643,46.06801,2007,9,"SOLPER",0.001762,"Solea solea",15,85.1305334846765,-11.9633331298828,"6",3.69525122642517,130.425704956055,104.304008483887,1.8785994052887,102.89087677002,19.3318634033203,7.4860987663269,20.9090270996094,32.2948760986328,1.088707447052,0,32.8344230651855,"3"
"598","SPA35",-1.18289,46.05193,2007,9,"SOLPER",0.001623,"Solea solea",29,178.681454097351,-8.26444435119629,"6",3.79503560066223,146.045013427734,104.645698547363,1.99794769287109,103.16926574707,19.5029983520508,7.45523023605347,21.1138496398926,32.2300033569336,1.06078493595123,0,32.7558441162109,"3"
"608","SPA39",-1.21344,46.03237,2007,9,"SOLPER",0.000421,"Solea solea",17,403.800475059382,-12.1199998855591,"6",3.65813136100769,129.361923217773,104.224266052246,1.87562525272369,102.826904296875,19.3408012390137,7.49281883239746,20.9205837249756,32.2743835449219,1.11623084545135,0,32.8317756652832,"3"
"6111","SPA38",-1.18168,46.03338,2007,9,"SOLPER",0.001611,"Solea solea",17,105.52451893234,-8.26839160919189,"6",3.72079682350159,143.91748046875,104.486228942871,1.99199950695038,103.041328430176,19.5208721160889,7.46866989135742,21.1369609832764,32.1890182495117,1.11583113670349,0,32.7505531311035,"3"
"628","SPA37",-1.14922,46.0339,2007,9,"SOLPER",0.002358,"Solea solea",62,262.934690415606,-3.59198236465454,"6",3.80202054977417,159.00456237793,104.788047790527,2.10985779762268,103.287734985352,19.6964702606201,7.441162109375,21.3475551605225,32.1139030456543,1.10166966915131,0,32.670654296875,"2"
"638","SPA36",-1.11705,46.03489,2007,9,"SOLPER",0.00163,"Solea solea",8,49.079754601227,-1.29513883590698,"6",3.82058000564575,159.536437988281,104.827919006348,2.11134481430054,103.319717407227,19.6920013427734,7.4378023147583,21.3417778015137,32.1241493225098,1.08790838718414,0,32.6719779968262,"2"
"647","SPA42",-1.27785,46.0127,2007,9,"SOLPER",0.001909,"Solea solea",49,256.678889470927,-4.98638916015625,"4",3.52039337158203,108.939125061035,103.740158081055,1.69090938568115,102.462562561035,19.0005493164062,7.62021160125732,20.5166721343994,32.3773651123047,1.18004965782166,0,32.9522018432617,"3"
"657","SPA43",-1.24504,46.01349,2007,9,"SOLPER",0.001859,"Solea solea",1,5.37923614846692,-7.08500003814697,"6",3.59546518325806,114.806343078613,103.962310791016,1.7592511177063,102.61247253418,19.1607284545898,7.51696729660034,20.7042064666748,32.3597450256348,1.11663126945496,0,32.9129981994629,"3"
"668","SPA46",-1.21146,45.9967,2007,9,"SOLPER",0.001948,"Solea solea",0,0,-7.63499975204468,"5",3.62101149559021,128.298141479492,104.14453125,1.87265110015869,102.76293182373,19.3497371673584,7.49953842163086,20.9321403503418,32.2538909912109,1.14375424385071,0,32.8291320800781,"2"
"678","SPA45",-1.18012,45.99768,2007,9,"SOLPER",0.001637,"Solea solea",38,232.131948686622,-4.73850250244141,"6",3.67210507392883,155.281463623047,104.508979797363,2.09944844245911,103.063842773438,19.7277488708496,7.46468114852905,21.3880004882812,32.042179107666,1.19799852371216,0,32.6613998413086,"2"
"688","SPA59",-1.1472,45.9987,2007,9,"SOLPER",0.001336,"Solea solea",0,0,-1.77303028106689,"6",3.72778344154358,156.877090454102,104.62858581543,2.10390973091125,103.159797668457,19.7143440246582,7.45460176467896,21.3706665039062,32.0729179382324,1.15671443939209,0,32.6653671264648,"2"
"697","SPA47",-1.21027,45.97837,2007,9,"SOLPER",0.001366,"Solea solea",155,1134.69985358712,-5.88731861114502,"6",3.60071802139282,139.752334594727,104.170051574707,1.94589030742645,102.785232543945,19.4640426635742,7.65991926193237,21.118143081665,32.0776176452637,1.38016152381897,0,32.7590751647949,"2"
"708","SPA49",-1.1771,45.9618,2007,9,"SOLPER",0.002196,"Solea solea",38,173.04189435337,-5.09999990463257,"6",3.67210364341736,155.28141784668,104.508979797363,2.09944844245911,103.063842773438,19.7277488708496,7.46468162536621,21.3880004882812,32.042179107666,1.19799959659576,0,32.6613998413086,"1"
"7111","SPA50",-1.14436,45.96307,2007,9,"SOLPER",0.001167,"Solea solea",0,0,-1.49000000953674,"3",3.67210364341736,155.28141784668,104.508979797363,2.09944844245911,103.063842773438,19.7277488708496,7.46468162536621,21.3880004882812,32.042179107666,1.19799959659576,0,32.6613998413086,"1"
"736","SPA52",-1.17615,45.94268,2007,9,"SOLPER",0.002149,"Solea solea",6,27.919962773383,-4.86999988555908,"6",3.67825126647949,158.987014770508,103.959213256836,2.06964945793152,102.524047851562,19.8555450439453,7.52789878845215,21.5526008605957,31.5945892333984,1.82978236675262,0,32.4341011047363,"1"
"747","SPA51",-1.14371,45.94388,2007,9,"SOLPER",0.001815,"Solea solea",16,88.1542699724518,-2.02333331108093,"6",3.67620205879211,157.751815795898,104.142471313477,2.07958245277405,102.703979492188,19.8129463195801,7.50682640075684,21.4977340698242,31.7437858581543,1.61918818950653,0,32.5098648071289,"1"
"758","SPA55",-1.16967,45.91273,2007,9,"SOLPER",0.001322,"Solea solea",0,0,-2.41000008583069,"6",3.68439865112305,162.692611694336,103.409446716309,2.03985047340393,101.984252929688,19.983341217041,7.59111642837524,21.7171993255615,31.1469993591309,2.46156525611877,0,32.2067985534668,"1"
"767","SPA53",-1.1412,45.91267,2007,9,"SOLPER",0.001957,"Solea solea",17,86.8676545733265,-2.08333325386047,"6",3.68030047416687,160.222213745117,103.775955200195,2.05971646308899,102.344116210938,19.8981437683105,7.54897165298462,21.6074676513672,31.4453926086426,2.04037666320801,0,32.3583335876465,"1"
"777","SPA56",-1.1605,45.87728,2007,9,"SOLPER",0.001894,"Solea solea",0,0,-1.48181819915771,"5",3.69054627418518,166.398223876953,102.859680175781,2.01005148887634,101.444458007812,20.1111392974854,7.65433406829834,21.881799697876,30.6994113922119,3.09334802627563,0,31.9794998168945,"1"
"787","SPA54",-1.14004,45.8943,2007,9,"SOLPER",0.001915,"Solea solea",1,5.22193211488251,-1.33222222328186,"6",3.68439865112305,162.692611694336,103.409446716309,2.03985047340393,101.984252929688,19.9833431243896,7.59111642837524,21.7172012329102,31.1470012664795,2.46156525611877,0,32.2068023681641,"1"
"794","SPA57",-1.17884,45.86442,2007,9,"SOLPER",0.002208,"Solea solea",0,0,-1.21408605575562,"6",3.69669389724731,170.103820800781,102.309913635254,1.98025262355804,100.904663085938,20.2389354705811,7.71755123138428,22.0464000701904,30.2518215179443,3.7251307964325,0,31.7522010803223,"1"
"804","SPA05",-1.23134,45.79681,2007,9,"SOLPER",0.002092,"Solea solea",2,9.56022944550669,-3.73364925384521,"4",3.55616569519043,150.116165161133,102.203338623047,2.08604121208191,100.753959655762,19.34450340271,8.511399269104,21.2164745330811,30.6926193237305,3.92907214164734,0,32.2325401306152,"2"
"8110","SPA04",-1.19984,45.79853,2007,9,"SOLPER",0.001569,"Solea solea",5,31.8674314850223,-1.7321605682373,"6",3.69669389724731,170.103820800781,102.309913635254,1.98025262355804,100.904663085938,20.2389354705811,7.71755123138428,22.0464000701904,30.2518215179443,3.7251307964325,0,31.7522010803223,"2"
"824","60728349",-3.53145,47.76245,2007,10,"DCE",0.121548603146832,"Solea solea",0,0,-8.68830585479736,"5",1.83605647087097,68.4480895996094,103.929618835449,2.63632273674011,102.13614654541,15.8327884674072,12.2199115753174,18.1132011413574,34.5875396728516,1.36601150035858,0,35.1171989440918,"3"
"845","60733365",-3.3525335,47.73556,2007,10,"DCE",0.130672247962652,"Solea solea",2,15.3054686911916,-9.62648677825928,"6",2.4187319278717,92.4934844970703,105.6533203125,2.7701427936554,103.548889160156,16.9952697753906,10.5330438613892,18.9835243225098,34.112678527832,1.95024335384369,0,34.8070182800293,"3"
"884","60729078",-4.53814166666666,48.0128416666667,2007,11,"DCE",0.101220808741681,"Solea solea",0,0,-8.89730834960938,"3",0.748032987117767,27.1949062347412,100.065231323242,1.73569250106812,98.6060256958008,13.524938583374,6.39358282089233,14.6625413894653,35.2352981567383,0.758818566799164,0,35.455135345459,"3"
"894","60734935",-4.180883,47.849685,2007,11,"DCE",0.0712051365203011,"Solea solea",3,42.131791983078,-1.1851851940155,"6",0.993762612342834,33.7432556152344,100.496917724609,1.96941947937012,99.3219833374023,14.275128364563,9.10330963134766,16.0744361877441,35.1140174865723,0.850311875343323,0,35.3887939453125,"3"
"904","60731538",-4.1082335,47.8682,2007,11,"DCE",0.0802898403257726,"Solea solea",1,12.4548759337737,-4.67382717132568,"5",1.19381082057953,42.7740287780762,101.355918884277,1.89069819450378,100.270446777344,14.7955780029297,10.3167753219604,16.9341926574707,34.9896965026855,1.09874749183655,0,35.3417434692383,"3"
"9110","2007_1_DUME_66",-2.62,47.45,2007,11,"ORHAGO",0.018668,"Solea solea",2,1.07135204628241,-10.2781944274902,"6",10.2222766876221,58.1289024353027,109.9521484375,6.19341564178467,105.007637023926,17.1707077026367,7.29447031021118,18.7218685150146,29.7890892028809,4.44232654571533,0,31.3217716217041,"3"
"924","2007_1_DUME_9",-2.63,47.43,2007,11,"ORHAGO",0.014148,"Solea solea",0,0,-14.3600006103516,"6",9.83560943603516,77.3593215942383,110.473304748535,6.35753059387207,105.280746459961,16.8580894470215,7.77679109573364,18.626335144043,31.1394443511963,4.3524284362793,0,32.6457710266113,"3"
"934","2007_1_PIRI_8",-2.67,47.35,2007,11,"ORHAGO",0.018964,"Solea solea",0,0,-22.1533336639404,"6",8.22322654724121,124.700759887695,109.76887512207,6.20673274993896,104.59538269043,15.7846155166626,8.5829029083252,17.8146705627441,33.5678024291992,2.63991093635559,0,34.56884765625,"3"
"943","2007_1_COMP_67",-2.73,47.33,2007,11,"ORHAGO",0.007408,"Solea solea",4,5.39956803455724,-29.6100006103516,"6",6.68850708007812,149.142868041992,108.037078857422,6.33967685699463,102.579658508301,15.0230560302734,8.91701889038086,16.9771385192871,34.2777862548828,1.6224011182785,0,34.989200592041,"3"
"954","2007_1_PTCR_68",-2.55,47.27,2007,11,"ORHAGO",0.019184,"Solea solea",4,2.08507089241034,-16.4895362854004,"6",8.51992607116699,101.181915283203,109.531791687012,5.67771291732788,105.242897033691,16.3065719604492,8.42752838134766,18.0858669281006,32.5727996826172,3.21105432510376,0,33.7231788635254,"3"
"963","2007_1_PTCR_63",-2.49,47.25,2007,11,"ORHAGO",0.019036,"Solea solea",3,1.57596133641521,-17.5900001525879,"4",6.35028696060181,143.507781982422,107.46166229248,3.80301094055176,104.853218078613,16.7262153625488,8.50629425048828,18.2976036071777,33.442325592041,2.2719247341156,0,34.3099975585938,"3"
"973","2007_1_ANPI_6",-2.97,47.21,2007,11,"ORHAGO",0.019112,"Solea solea",0,0,-45.6733360290527,"4",2.70753240585327,84.3199615478516,101.108810424805,5.13088512420654,97.5176620483398,13.451210975647,7.64616775512695,14.7685785293579,35.291145324707,0.560889065265656,0,35.5084686279297,"3"
"983","2007_1_CAPE_7",-2.86,47.2,2007,11,"ORHAGO",0.019628,"Solea solea",0,0,-43.2533340454102,"2",2.67928743362427,80.6816787719727,101.145248413086,4.37820148468018,98.1384353637695,13.5550632476807,8.29123115539551,14.9884490966797,35.257740020752,0.570983469486237,0,35.4794692993164,"3"
"993","2007_1_THER_62",-2.45,47.07,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-22.5100002288818,"2",3.48383736610413,92.6840667724609,103.873985290527,2.04261493682861,102.512413024902,16.7384090423584,8.33571529388428,18.1622714996338,34.0553703308105,1.31067955493927,0,34.6069297790527,"3"
"1003","2007_1_THER_57",-2.43,47.08,2007,11,"ORHAGO",0.018444,"Solea solea",0,0,-21.3899993896484,"4",3.6250114440918,96.8335952758789,104.013824462891,1.94365680217743,102.642402648926,16.9278907775879,8.26361179351807,18.3234043121338,33.9829406738281,1.40130233764648,0,34.5737953186035,"3"
"10110","2007_1_THER_11",-2.49,47.05,2007,11,"ORHAGO",0.017776,"Solea solea",0,0,-25.5233325958252,"4",3.07388257980347,80.1267166137695,103.394409179688,2.04897928237915,102.158416748047,16.309642791748,8.55675792694092,17.7864055633545,34.2444725036621,1.07627499103546,0,34.6946640014648,"3"
"1023","2007_1_PILI_10",-2.42,47.06,2007,11,"ORHAGO",0.013112,"Solea solea",0,0,-19.4366664886475,"3",3.48529195785522,96.735221862793,103.851470947266,1.83344066143036,102.537742614746,16.9732437133789,8.27618026733398,18.3700046539307,34.0437431335449,1.30066084861755,0,34.5669326782227,"3"
"1033","2007_1_PILI_58",-2.45,47.04,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-19.3800010681152,"3",3.2124650478363,89.7138824462891,103.524238586426,1.76795363426208,102.310188293457,16.7656784057617,8.40369892120361,18.1886711120605,34.1659355163574,1.14104330539703,0,34.6120872497559,"3"
"1042","2007_1_TELA_22",-2.66,46.95,2007,11,"ORHAGO",0.018668,"Solea solea",0,0,-39.8600006103516,"4",1.77502191066742,45.5720481872559,99.0781784057617,2.44169807434082,97.3005523681641,13.7193212509155,7.56965970993042,15.0078058242798,35.0928421020508,0.486359745264053,0,35.2789306640625,"3"
"1052","2007_1_TELA_25",-2.72,46.92,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-46.4766654968262,"4",1.34032213687897,32.3288726806641,98.2190475463867,2.43636012077332,96.5070190429688,13.3684892654419,6.92493391036987,14.573468208313,35.2302665710449,0.26787331700325,0,35.3633995056152,"3"
"1062","2007_1_YATC_72",-2.05,46.55,2007,11,"ORHAGO",0.01852,"Solea solea",1,0.539956803455724,-29.4855556488037,"2",1.63966727256775,34.458137512207,97.9636383056641,1.86588788032532,96.5359191894531,14.6315479278564,7.8589301109314,15.9285411834717,34.5773811340332,1.10259592533112,0,34.952953338623,"3"
"1072","2007_1_PEFO_70",-1.88,46.42,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-24.6466674804688,"4",2.35730814933777,50.6549606323242,99.4881591796875,1.93652749061584,97.9929504394531,15.6542558670044,9.46655559539795,17.421947479248,33.9195365905762,1.53263974189758,0,34.4569244384766,"3"
"1082","2007_1_FOME_14",-1.98,46.32,2007,11,"ORHAGO",0.019112,"Solea solea",0,0,-34.8766670227051,"5",1.69041430950165,34.622142791748,98.4968566894531,1.94225454330444,97.0615234375,14.4418640136719,8.71307563781738,16.0183372497559,34.8151054382324,0.459968030452728,0,35.054801940918,"3"
"1091","2007_1_VIRG_13",-2.07,46.3,2007,11,"ORHAGO",0.01948,"Solea solea",0,0,-37.9633331298828,"4",1.09455633163452,22.3242797851562,97.9632873535156,1.98661851882935,96.8352813720703,14.0859336853027,8.29596614837646,15.4716682434082,35.0247039794922,0.285293281078339,0,35.1484680175781,"3"
"1102","2007_1_ESPA_15",-1.9,46.27,2007,11,"ORHAGO",0.019776,"Solea solea",0,0,-35.033332824707,"5",2.0917809009552,46.2020149230957,98.6689147949219,2.03738164901733,97.2446823120117,14.4869632720947,8.34707832336426,16.0120506286621,34.6873397827148,0.671126127243042,0,34.9754638671875,"3"
"1117","2007_1_CHEV_117",-1.5,46.28,2007,11,"ORHAGO",0.011184,"Solea solea",1,0.894134477825465,-26.3333339691162,"4",3.36633992195129,117.535659790039,103.963912963867,1.90462553501129,102.522171020508,19.0375480651855,7.72323036193848,20.7098045349121,32.3857460021973,0.797802984714508,0,32.7917976379395,"3"
"1123","2007_1_CHEV_121",-1.48,46.27,2007,11,"ORHAGO",0.007408,"Solea solea",0,0,-27.4571762084961,"6",3.41343450546265,123.307067871094,104.183067321777,1.94291019439697,102.745185852051,19.1666851043701,7.7453989982605,20.8678703308105,32.2102584838867,0.763210892677307,0,32.5873947143555,"3"
"1132","2007_1_NFIL_118",-1.43,46.29,2007,11,"ORHAGO",0.01126,"Solea solea",0,0,-14.4799995422363,"4",3.50761795043945,134.849548339844,104.621360778809,2.01947736740112,103.191215515137,19.4249591827393,7.78973484039307,21.1840000152588,31.8592891693115,0.694028854370117,0,32.1786041259766,"3"
"1141","2007_1_NFIL_120",-1.37,46.29,2007,11,"ORHAGO",0.012516,"Solea solea",0,0,-8.73888874053955,"4",3.09073257446289,119.350448608398,104.072906494141,1.91065752506256,102.708457946777,19.3980274200439,7.66739320755005,21.1117324829102,32.210563659668,0.801056325435638,0,32.5247383117676,"3"
"1151","2007_1_ARMO_74",-1.79,46.26,2007,11,"ORHAGO",0.017776,"Solea solea",0,0,-28.1233329772949,"5",2.8293764591217,69.0065231323242,100.117881774902,1.97554576396942,98.7044525146484,15.3314476013184,8.21936702728271,16.9131469726562,34.1271133422852,1.3120344877243,0,34.6103286743164,"3"
"1162","2007_1_AIGU_119",-1.28,46.25,2007,11,"ORHAGO",0.007408,"Solea solea",0,0,-4.89666652679443,"6",2.92355227470398,114.548301696777,104.097312927246,1.96342945098877,102.731224060059,19.6156749725342,7.60121726989746,21.2913360595703,32.1471138000488,0.712559521198273,0,32.4036636352539,"3"
"1172","2007_1_SSMA_53",-2.21,46.23,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-40.5922203063965,"4",0.785605013370514,16.2656555175781,97.2494125366211,2.25513601303101,95.8566055297852,13.7208242416382,7.35309982299805,14.9274911880493,35.1862335205078,0.202792212367058,0,35.2829093933105,"3"
"1182","2007_1_SSMA_18",-2.15,46.23,2007,11,"ORHAGO",0.01852,"Solea solea",0,0,-46.7611122131348,"5",0.909925103187561,19.4098663330078,97.4798278808594,2.13663768768311,96.2361297607422,13.858211517334,7.78123950958252,15.1294002532959,35.1199493408203,0.215892031788826,0,35.2047996520996,"3"
"1192","2007_1_MASU_12",-2,46.22,2007,11,"ORHAGO",0.01874,"Solea solea",0,0,-43.8199996948242,"4",1.25230741500854,27.8716659545898,97.627311706543,2.08006811141968,96.343620300293,13.8972959518433,7.72023153305054,15.1833343505859,35.0714645385742,0.230470165610313,0,35.1802673339844,"3"
"1202","2007_1_MASU_55",-1.94,46.22,2007,11,"ORHAGO",0.018444,"Solea solea",0,0,-42.0855560302734,"5",1.53541004657745,34.9141693115234,97.8479995727539,2.06089735031128,96.5214920043945,13.9610414505005,7.75584363937378,15.2642230987549,35.0269546508789,0.280563563108444,0,35.1603546142578,"3"
"1215","2007_1_ARMO_71",-1.74,46.2,2007,11,"ORHAGO",0.01822,"Solea solea",0,0,-31.7133331298828,"5",2.74248123168945,71.169548034668,99.7129364013672,1.97725260257721,98.2028884887695,14.9880352020264,8.43851757049561,16.7688121795654,34.4340019226074,1.04433000087738,0,34.8241920471191,"3"
"1222","2007_1_VP55_17",-2.07,46.17,2007,11,"ORHAGO",0.01822,"Solea solea",0,0,-46.0400009155273,"5",0.95347136259079,22.7158889770508,96.9761276245117,2.27105593681335,95.5772476196289,13.6224231719971,6.90718555450439,14.7246007919312,35.2079582214355,0.165407538414001,0,35.2807998657227,"3"
"1232","2007_1_FEVE_93",-1.74,46.09,2007,11,"ORHAGO",0.014816,"Solea solea",0,0,-34.1100006103516,"4",2.03049540519714,58.0656929016113,98.8111038208008,1.70303750038147,97.5629653930664,14.3783750534058,7.5084285736084,15.8764095306396,34.988109588623,0.441881269216537,0,35.1655960083008,"3"
"1242","2007_1_LONG_124",-1.3,46.06,2007,11,"ORHAGO",0.011112,"Solea solea",86,77.3938084953204,-14.7322225570679,"5",3.44532060623169,103.072090148926,103.518013000488,1.6225688457489,102.312644958496,18.8403701782227,7.72345781326294,20.329137802124,32.3949775695801,1.24347043037415,0,32.9914016723633,"3"
"1252","2007_1_LONG_126",-1.26,46.04,2007,11,"ORHAGO",0.01126,"Solea solea",75,66.607460035524,-8.45333290100098,"5",3.59546613693237,114.806365966797,103.962310791016,1.7592511177063,102.612480163574,19.1607284545898,7.51696729660034,20.7042064666748,32.3597450256348,1.11663055419922,0,32.9129981994629,"3"
"1262","2007_1_PEFL_96",-1.67,46,2007,11,"ORHAGO",0.01852,"Solea solea",0,0,-34.9000015258789,"4",1.83929228782654,55.25146484375,99.2354278564453,1.65181505680084,98.0114288330078,14.6058826446533,7.09797477722168,15.9404048919678,35.1227607727051,0.558437585830688,0,35.427001953125,"3"
"1272","2007_1_PEFL_95",-1.65,45.94,2007,11,"ORHAGO",0.014816,"Solea solea",0,0,-37.7611083984375,"4",1.58916175365448,48.1139335632324,99.2210159301758,1.87858021259308,97.877555847168,14.6649074554443,7.05043745040894,15.9144268035889,35.1591758728027,0.628152310848236,0,35.4789543151855,"3"
"1281","2007_1_SABL_125",-1.17,45.95,2007,11,"ORHAGO",0.007704,"Solea solea",5,6.49013499480789,-4.86999988555908,"6",3.67825126647949,158.987014770508,103.959213256836,2.06964945793152,102.524047851562,19.8555450439453,7.52789878845215,21.5526008605957,31.5945892333984,1.82978236675262,0,32.4341011047363,"1"
"1291","2007_1_LEBI_47",-1.55,45.82,2007,11,"ORHAGO",0.018444,"Solea solea",1,0.54218173931902,-32.8966674804688,"4",1.40150701999664,42.3789939880371,99.6338882446289,2.18126606941223,97.9887237548828,15.0266141891479,7.09394407272339,16.3062038421631,34.9611511230469,0.918551087379456,0,35.2964019775391,"3"
"1301","2007_1_LEBI_46",-1.55,45.81,2007,11,"ORHAGO",0.01822,"Solea solea",0,0,-34.2599983215332,"4",1.31906914710999,40.1989707946777,99.4163360595703,2.2213351726532,97.7663803100586,14.9356927871704,7.20951414108276,16.278003692627,35.0200004577637,0.840149700641632,0,35.3444023132324,"3"
"1314","2007_1_VPNO_44",-1.67,45.78,2007,11,"ORHAGO",0.018444,"Solea solea",0,0,-45.310001373291,"6",0.788891077041626,24.4763889312744,97.8136596679688,2.51242589950562,95.9943771362305,14.1759309768677,7.18673849105835,15.5548715591431,35.3653450012207,0.398075044155121,0,35.5443992614746,"3"
"1322","2007_1_PETR_129",-1.34,45.77,2007,11,"ORHAGO",0.01852,"Solea solea",5,2.69978401727862,-15.3966665267944,"4",3.25379800796509,106.724975585938,101.914054870605,2.47606492042542,100.303367614746,17.3270206451416,9.75409889221191,19.2769355773926,31.4220199584961,4.33080911636353,0,33.0199356079102,"3"
"1332","2007_1_PETR_132",-1.33,45.72,2007,11,"ORHAGO",0.018592,"Solea solea",7,3.76506024096386,-13.4066667556763,"5",3.16048240661621,99.4690246582031,102.349494934082,2.54254651069641,100.620086669922,16.9936180114746,8.98507499694824,18.7818012237549,31.6502685546875,3.94550061225891,0,33.1324691772461,"3"
"1342","2007_1_GALA_89",-1.53,45.57,2007,11,"ORHAGO",0.01852,"Solea solea",2,1.07991360691145,-38.8366661071777,"5",1.00740718841553,32.3807830810547,98.3739318847656,2.32119965553284,96.6705627441406,14.6059083938599,7.51528120040894,16.1648044586182,35.2665977478027,0.434165745973587,0,35.4726028442383,"3"
"1352","2007_1_LEBO_131",-1.37,45.59,2007,11,"ORHAGO",0.01852,"Solea solea",42,22.6781857451404,-20.296667098999,"5",1.94848334789276,62.8152656555176,101.279815673828,1.42044568061829,100.303604125977,15.9421529769897,7.04792499542236,17.147741317749,34.2659950256348,1.56396639347076,0,35.0047988891602,"3"
"1361","2007_1_GALA_90",-1.53,45.56,2007,11,"ORHAGO",0.018592,"Solea solea",0,0,-38.8144416809082,"5",0.955749332904816,30.5234565734863,98.2866363525391,2.33225464820862,96.5665054321289,14.5877962112427,7.42911624908447,16.1164703369141,35.2837600708008,0.417208045721054,0,35.4806442260742,"3"
"1372","2007_1_BBXA_85",-1.42,45.54,2007,11,"ORHAGO",0.01852,"Solea solea",19,10.2591792656587,-33.8466682434082,"6",1.34875512123108,41.8024635314941,99.3696899414062,2.00485420227051,97.9523162841797,15.0772943496704,7.00056076049805,16.4336051940918,35.0102615356445,0.741664230823517,0,35.3998641967773,"3"
"1381","2007_1_CHAU_83",-1.56,45.51,2007,11,"ORHAGO",0.01852,"Solea solea",0,0,-42.0733337402344,"6",0.77185982465744,24.4317512512207,97.8617630004883,2.41814255714417,96.0581588745117,14.4476451873779,7.24279451370239,15.8908033370972,35.3522300720215,0.351037740707397,0,35.5088653564453,"3"
"1391","2007_1_NREQ_81",-1.34,45.44,2007,11,"ORHAGO",0.01874,"Solea solea",0,0,-31.1599998474121,"6",1.30543923377991,39.5046424865723,99.8886795043945,1.68546736240387,98.6694183349609,15.5924949645996,7.09532070159912,16.6084117889404,34.852367401123,0.967749714851379,0,35.3237266540527,"3"
"1401","2007_1_VPSU_127",-1.28,45.43,2007,11,"ORHAGO",0.018592,"Solea solea",20,10.7573149741824,-26.8666667938232,"6",1.39317166805267,43.0811424255371,100.526718139648,1.66980910301208,99.4535751342773,16.3297519683838,7.84367942810059,17.4862804412842,34.1587333679199,1.68749749660492,0,34.8539276123047,"3"
